"","plot","tag","spp","date","year","jday","dend","refdend","refdbh","refcheck","dend.num","dend.meas","DBH"
"1784","F4",735,"ash","2014-08-12",2014,224,141.99,NA,NA,FALSE,2,34.59,NA
"1785","G1",168,"rp","2014-08-12",2014,224,114.19,NA,NA,FALSE,2,5.7,NA
"1786","G2",204,"hem","2014-08-12",2014,224,128.58,NA,NA,FALSE,2,28.57,NA
"1787","G2",210,"hem","2014-08-12",2014,224,110.21,NA,NA,FALSE,3,16.39,NA
"1788","G2",214,"hem","2014-08-12",2014,224,132.6,NA,NA,FALSE,2,56.07,NA
"1789","G4",256,"bb","2014-08-12",2014,224,122.57,NA,NA,FALSE,2,35.23,NA
"1790","G5",271,"bb","2014-08-12",2014,224,121.51,NA,NA,FALSE,2,24.24,NA
"1791","G5",272,"hem","2014-08-12",2014,224,86.77,NA,NA,FALSE,2,11.71,NA
"1792","G5",295,"ro","2014-08-12",2014,224,121.12,NA,NA,FALSE,2,15.13,NA
"1793","G5",597,"bb","2014-08-12",2014,224,82.26,NA,NA,FALSE,2,20.56,NA
"1794","G5",739,"hem","2014-08-12",2014,224,84.04,NA,NA,FALSE,1,84.04,13.9
"1795","G5",739,"hem","2014-08-12",2014,224,84.04,NA,NA,FALSE,2,17.98,13.9
"1796","H1",117,"hem","2014-08-12",2014,224,91.23,NA,NA,FALSE,2,23.96,NA
"1797","H1",303,"wp","2014-08-12",2014,224,37.02,NA,NA,FALSE,2,9.73,NA
"1798","H1",313,"wp","2014-08-12",2014,224,104.72,NA,NA,FALSE,3,37.72,NA
"1799","H1",314,"hem","2014-08-12",2014,224,46.44,NA,NA,FALSE,1,146.19,NA
"1800","H1",317,"rm","2014-08-12",2014,224,141.84,NA,NA,FALSE,2,33.37,NA
"1801","H2",334,"hem","2014-08-12",2014,224,129.89,NA,NA,FALSE,2,22.71,NA
"1802","H2",336,"ro","2014-08-12",2014,224,131.55,NA,NA,FALSE,2,20.07,NA
"1803","H2",343,"yb","2014-08-12",2014,224,119,NA,NA,FALSE,2,20.61,NA
"1804","H5",388,"hem","2014-08-12",2014,224,142.4,NA,NA,FALSE,2,51.41,NA
"1805","H5",402,"ro","2014-08-12",2014,224,119.25,NA,NA,FALSE,2,20.69,NA
"1806","H5",405,"hem","2014-08-12",2014,224,126.25,NA,NA,FALSE,2,22.63,NA
"1807","A2",26,"bo","2014-12-03",2014,337,128.86,NA,NA,FALSE,2,53.83,NA
"1808","A3",52,"beech","2014-12-03",2014,337,83.26,NA,NA,FALSE,2,10.22,NA
"1809","A3",57,"ro","2014-12-03",2014,337,62.39,NA,NA,FALSE,2,67.43,NA
"1810","B1",153,"ro","2014-12-03",2014,337,96.64,NA,NA,FALSE,3,44.06,NA
"1811","B3",201,"ro","2014-12-03",2014,337,135.2,NA,NA,FALSE,4,34.45,NA
"1812","B3",210,"ro","2014-12-03",2014,337,112.22,NA,NA,FALSE,3,38.15,NA
"1813","B4",253,"rm","2014-12-03",2014,337,54.21,NA,NA,FALSE,2,11.95,NA
"1814","B4",272,"rm","2014-12-03",2014,337,128.11,NA,NA,FALSE,2,17.05,NA
"1815","B4",277,"ro","2014-12-03",2014,337,121.93,NA,NA,FALSE,3,21.17,NA
"1816","C1",214,"bb","2014-12-03",2014,337,75.94,NA,NA,FALSE,2,34.27,NA
"1817","C1",217,"hem","2014-12-03",2014,337,57.73,NA,NA,FALSE,1,124.64,NA
"1818","C1",351,"hem","2014-12-03",2014,337,105.55,NA,NA,FALSE,3,79.77,NA
"1819","C1",351,"hem","2014-12-03",2014,337,105.55,NA,NA,FALSE,5,44.68,NA
"1820","C1",353,"ro","2014-12-03",2014,337,122.68,NA,NA,FALSE,2,21.77,NA
"1821","C1",355,"yb","2014-12-03",2014,337,78.52,NA,NA,FALSE,2,8.75,NA
"1822","C1",361,"ro","2014-12-03",2014,337,115.15,NA,NA,FALSE,3,53.2,NA
"1823","C2",386,"ro","2014-12-03",2014,337,115.67,NA,NA,FALSE,3,31.06,NA
"1824","C2",388,"beech","2014-12-03",2014,337,33.28,NA,NA,FALSE,2,100.15,NA
"1825","C3",207,"hem","2014-12-03",2014,337,85.22,NA,NA,FALSE,2,17.95,NA
"1826","C3",264,"hem","2014-12-03",2014,337,38.79,NA,NA,FALSE,1,97.1,NA
"1827","C3",414,"yb","2014-12-03",2014,337,87,NA,NA,FALSE,2,24.32,NA
"1828","C3",425,"ash","2014-12-03",2014,337,69.93,NA,NA,FALSE,2,19.39,NA
"1829","C3",729,"yb","2014-12-03",2014,337,125.96,NA,NA,FALSE,2,46.69,NA
"1830","C4",484,"beech","2014-12-03",2014,337,77.38,NA,NA,FALSE,2,21.78,NA
"1831","C5",501,"bo","2014-12-03",2014,337,114.93,NA,NA,FALSE,3,32.31,NA
"1832","D1",532,"ro","2014-12-03",2014,337,117.08,NA,NA,FALSE,4,29.77,NA
"1833","D2",288,"hem","2014-12-03",2014,337,115.14,NA,NA,FALSE,4,38.79,NA
"1834","D2",587,"ro","2014-12-03",2014,337,98.83,NA,NA,FALSE,5,64,NA
"1835","D2",588,"ro","2014-12-03",2014,337,118.55,NA,NA,FALSE,4,39.34,NA
"1836","D3",265,"beech","2014-12-03",2014,337,88.58,NA,NA,FALSE,3,38.4,NA
"1837","D3",606,"rm","2014-12-03",2014,337,103.54,NA,NA,FALSE,3,34.15,NA
"1838","D5",208,"beech","2014-12-03",2014,337,86.2,NA,NA,FALSE,2,36.78,NA
"1839","D5",261,"hem","2014-12-03",2014,337,79.28,NA,NA,FALSE,2,12.41,NA
"1840","D5",654,"ro","2014-12-03",2014,337,80.49,NA,NA,FALSE,2,12.62,NA
"1841","E1",209,"hem","2014-12-03",2014,337,61.27,NA,NA,FALSE,2,22.63,NA
"1842","E1",678,"hem","2014-12-03",2014,337,80.8,NA,NA,FALSE,1,80.8,17.4
"1843","E1",727,"yb","2014-12-03",2014,337,68.09,NA,NA,FALSE,2,17.35,NA
"1844","E3",738,"rm","2014-12-03",2014,337,50.9,NA,NA,FALSE,2,11.87,NA
"1845","E3",764,"ro","2014-12-03",2014,337,86.08,NA,NA,FALSE,3,17.95,NA
"1846","E3",769,"ro","2014-12-03",2014,337,130.83,NA,NA,FALSE,3,24.13,NA
"1847","E4",853,"ro","2014-12-03",2014,337,148.37,NA,NA,FALSE,3,39.97,NA
"1848","E5",889,"hem","2014-12-03",2014,337,123.24,NA,NA,FALSE,3,11.11,NA
"1849","E5",905,"hem","2014-12-03",2014,337,122.83,NA,NA,FALSE,2,18.24,NA
"1850","E5",911,"hem","2014-12-03",2014,337,130.44,NA,NA,FALSE,2,12.89,NA
"1851","F1",202,"hem","2014-12-03",2014,337,35.83,35.83,13.97,FALSE,2,35.83,NA
"1852","F1",235,"hem","2014-12-03",2014,337,57.16,NA,NA,FALSE,2,8.78,NA
"1853","F2",982,"rm","2014-12-03",2014,337,110.21,NA,NA,FALSE,3,32.25,NA
"1854","F2",993,"bb","2014-12-03",2014,337,74.24,NA,NA,FALSE,2,18.53,NA
"1855","F3",8,"ro","2014-12-03",2014,337,132.71,NA,NA,FALSE,6,47.39,NA
"1856","F3",535,"hem","2014-12-03",2014,337,110.34,NA,NA,FALSE,2,31.01,NA
"1857","F4",35,"ro","2014-12-03",2014,337,70.31,NA,NA,FALSE,4,24.4,NA
"1858","F4",73,"wp","2014-12-03",2014,337,110.79,NA,NA,FALSE,4,45.18,NA
"1859","F4",735,"ash","2014-12-03",2014,337,144.06,NA,NA,FALSE,2,36.1,NA
"1860","G1",168,"rp","2014-12-03",2014,337,115.87,NA,NA,FALSE,2,6.42,NA
"1861","G2",204,"hem","2014-12-03",2014,337,29.78,28.57,44.99,FALSE,2,29.78,NA
"1862","G2",210,"hem","2014-12-03",2014,337,111.85,NA,NA,FALSE,3,17.85,NA
"1863","G2",214,"hem","2014-12-03",2014,337,133.9,NA,NA,FALSE,2,56.89,NA
"1864","G4",256,"bb","2014-12-03",2014,337,122.57,NA,NA,FALSE,2,35.58,NA
"1865","G5",271,"bb","2014-12-03",2014,337,121.98,NA,NA,FALSE,2,25.26,NA
"1866","G5",272,"hem","2014-12-03",2014,337,87.83,NA,NA,FALSE,2,12.16,NA
"1867","G5",295,"ro","2014-12-03",2014,337,122.12,NA,NA,FALSE,2,15.99,NA
"1868","G5",597,"bb","2014-12-03",2014,337,86.17,NA,NA,FALSE,2,21.79,NA
"1869","G5",739,"hem","2014-12-03",2014,337,18.64,17.98,13.9,FALSE,2,18.64,NA
"1870","H1",117,"hem","2014-12-03",2014,337,91.88,NA,NA,FALSE,2,24.51,NA
"1871","H1",303,"wp","2014-12-03",2014,337,37.19,NA,NA,FALSE,2,9.94,NA
"1872","H1",313,"wp","2014-12-03",2014,337,106.07,NA,NA,FALSE,3,39.27,NA
"1873","H1",314,"hem","2014-12-03",2014,337,47.49,NA,NA,FALSE,1,147.18,NA
"1874","H1",317,"rm","2014-12-03",2014,337,142.36,NA,NA,FALSE,2,33.92,NA
"1875","H2",334,"hem","2014-12-03",2014,337,131.49,NA,NA,FALSE,2,24.07,NA
"1876","H2",336,"ro","2014-12-03",2014,337,133.5,NA,NA,FALSE,2,20.98,NA
"1877","H2",343,"yb","2014-12-03",2014,337,119.7,NA,NA,FALSE,2,21.46,NA
"1878","H5",388,"hem","2014-12-03",2014,337,142.09,NA,NA,FALSE,2,52.56,NA
"1879","H5",402,"ro","2014-12-03",2014,337,121.07,NA,NA,FALSE,2,21.78,NA
"1880","H5",405,"hem","2014-12-03",2014,337,128.02,NA,NA,FALSE,2,23.54,NA
"1881","A2",26,"bo","2015-05-13",2015,133,130.34,NA,NA,TRUE,2,55.23,NA
"1882","A2",892,"hem","2015-05-13",2015,133,37.37,NA,NA,TRUE,1,37.37,11.4
"1883","A3",52,"beech","2015-05-13",2015,133,83.23,NA,NA,TRUE,2,10.12,NA
"1884","A3",57,"ro","2015-05-13",2015,133,62.04,NA,NA,TRUE,3,66.44,NA
"1885","A3",891,"hem","2015-05-13",2015,133,36.69,NA,NA,TRUE,1,36.69,11.65
"1886","B1",153,"ro","2015-05-13",2015,133,97.29,NA,NA,TRUE,3,44.25,NA
"1887","B1",161,"rm","2015-05-13",2015,133,58.43,NA,NA,TRUE,1,58.43,19.5
"1888","B1",161,"rm","2015-05-13",2015,133,58.43,NA,NA,TRUE,2,21.4,19.5
"1889","B1",895,"yb","2015-05-13",2015,133,19.88,19.88,10.65,FALSE,1,19.88,10.5
"1890","B2",194,"rm","2015-05-13",2015,133,111.43,NA,NA,TRUE,1,111.43,23.3
"1891","B2",194,"rm","2015-05-13",2015,133,111.43,NA,NA,TRUE,2,12.01,23.3
"1892","B2",894,"rm","2015-05-13",2015,133,12.8,12.8,10.81,FALSE,1,12.8,10.5
"1893","B3",201,"ro","2015-05-13",2015,133,136.23,NA,NA,TRUE,4,35.56,NA
"1894","B3",210,"ro","2015-05-13",2015,133,113.69,NA,NA,TRUE,3,40.13,NA
"1895","B4",253,"rm","2015-05-13",2015,133,54,NA,NA,TRUE,2,11.79,NA
"1896","B4",272,"rm","2015-05-13",2015,133,125.86,NA,NA,TRUE,2,16.81,NA
"1897","B4",277,"ro","2015-05-13",2015,133,123.38,NA,NA,TRUE,3,21.86,NA
"1898","C1",214,"bb","2015-05-13",2015,133,NA,75.94,12.76,FALSE,2,33.62,12.3
"1899","C1",217,"hem","2015-05-13",2015,133,125.29,124.64,33.01,FALSE,1,125.29,NA
"1900","C1",217,"hem","2015-05-13",2015,133,125.29,124.64,33.01,FALSE,2,60.37,NA
"1901","C1",351,"hem","2015-05-13",2015,133,79.9,79.77,24.52,FALSE,3,79.9,NA
"1902","C1",351,"hem","2015-05-13",2015,133,79.9,79.77,24.52,FALSE,4,105.61,NA
"1903","C1",351,"hem","2015-05-13",2015,133,79.9,79.77,24.52,FALSE,5,45.24,NA
"1904","C1",353,"ro","2015-05-13",2015,133,122.54,NA,NA,TRUE,2,21.93,NA
"1905","C1",355,"yb","2015-05-13",2015,133,77.48,NA,NA,TRUE,2,8.93,NA
"1906","C1",361,"ro","2015-05-13",2015,133,115.92,NA,NA,TRUE,3,53.43,NA
"1907","C2",386,"ro","2015-05-13",2015,133,116.21,NA,NA,TRUE,3,31.13,NA
"1908","C2",388,"beech","2015-05-13",2015,133,100.54,100.15,16.55,FALSE,2,100.54,NA
"1909","C2",388,"beech","2015-05-13",2015,133,100.54,100.15,16.55,FALSE,3,33.78,NA
"1910","C3",207,"hem","2015-05-13",2015,133,87.37,NA,NA,TRUE,2,20.87,NA
"1911","C3",264,"hem","2015-05-13",2015,133,98.12,97.1,13.81,FALSE,1,98.12,NA
"1912","C3",264,"hem","2015-05-13",2015,133,98.12,97.1,13.81,FALSE,2,39.32,NA
"1913","C3",402,"rm","2015-05-13",2015,133,121.59,NA,NA,TRUE,1,121.59,31.8
"1914","C3",402,"rm","2015-05-13",2015,133,121.59,NA,NA,TRUE,2,7.5,31.8
"1915","C3",411,"rm","2015-05-13",2015,133,125.49,NA,NA,TRUE,1,125.49,26.2
"1916","C3",411,"rm","2015-05-13",2015,133,125.49,NA,NA,TRUE,2,15.18,26.2
"1917","C3",414,"yb","2015-05-13",2015,133,86.17,NA,NA,TRUE,2,24.03,NA
"1918","C3",415,"rm","2015-05-13",2015,133,111.48,NA,NA,TRUE,2,30.99,NA
"1919","C3",425,"ash","2015-05-13",2015,133,68.5,NA,NA,TRUE,2,16.66,NA
"1920","C3",729,"yb","2015-05-13",2015,133,127.42,NA,NA,TRUE,2,46.33,NA
"1921","C4",474,"ro","2015-05-13",2015,133,141.95,NA,NA,TRUE,2,141.95,47.75
"1922","C4",474,"ro","2015-05-13",2015,133,141.95,NA,NA,TRUE,3,48.15,47.75
"1923","C4",484,"beech","2015-05-13",2015,133,77.35,NA,NA,TRUE,2,21.74,NA
"1924","C5",260,"beech","2015-05-13",2015,133,52.37,NA,NA,TRUE,2,52.37,12.9
"1925","C5",260,"beech","2015-05-13",2015,133,52.37,NA,NA,TRUE,3,11.82,12.9
"1926","C5",501,"bo","2015-05-13",2015,133,114.46,NA,NA,TRUE,3,34,NA
"1927","C5",509,"rm","2015-05-13",2015,133,65,NA,NA,TRUE,1,65,16.6
"1928","C5",509,"rm","2015-05-13",2015,133,65,NA,NA,TRUE,2,10.31,16.6
"1929","C5",519,"ro","2015-05-13",2015,133,107.59,NA,NA,TRUE,2,107.59,37.7
"1930","C5",519,"ro","2015-05-13",2015,133,107.59,NA,NA,TRUE,3,38.76,37.7
"1931","C5",724,"beech","2015-05-13",2015,133,70,NA,NA,TRUE,2,70,14.7
"1932","C5",724,"beech","2015-05-13",2015,133,70,NA,NA,TRUE,3,20.62,14.7
"1933","C5",888,"rm","2015-05-13",2015,133,5.79,5.79,10.28,FALSE,1,5.79,10.2
"1934","C5",889,"rm","2015-05-13",2015,133,10.3,10.3,10.63,FALSE,1,10.3,9.9
"1935","D1",266,"wp","2015-05-13",2015,133,101.3,101.3,46.37,FALSE,3,101.3,46.3
"1936","D1",266,"wp","2015-05-13",2015,133,101.3,101.3,46.37,FALSE,4,21.09,46.3
"1937","D1",532,"ro","2015-05-13",2015,133,119.11,NA,NA,TRUE,4,32.05,NA
"1938","D1",537,"rm","2015-05-13",2015,133,75.85,NA,NA,TRUE,1,75.85,11.8
"1939","D1",537,"rm","2015-05-13",2015,133,75.85,NA,NA,TRUE,2,18.71,11.8
"1940","D1",832,"hem","2015-05-13",2015,133,61.15,NA,NA,TRUE,1,61.15,12.8
"1941","D1",832,"hem","2015-05-13",2015,133,61.15,NA,NA,TRUE,2,51.37,12.8
"1942","D2",288,"hem","2015-05-13",2015,133,42.37,42.37,21.46,FALSE,4,42.37,21.4
"1943","D2",587,"ro","2015-05-13",2015,133,99.47,NA,NA,TRUE,5,64.59,NA
"1944","D2",588,"ro","2015-05-13",2015,133,119.27,NA,NA,TRUE,4,39.12,NA
"1945","D3",265,"beech","2015-05-13",2015,133,89.11,NA,NA,TRUE,3,38.71,NA
"1946","D3",604,"rm","2015-05-13",2015,133,111.28,NA,NA,TRUE,1,111.28,22.8
"1947","D3",604,"rm","2015-05-13",2015,133,111.28,NA,NA,TRUE,2,8.41,22.8
"1948","D3",606,"rm","2015-05-13",2015,133,105.77,NA,NA,TRUE,3,33.27,NA
"1949","D3",609,"rm","2015-05-13",2015,133,114.42,NA,NA,TRUE,1,114.42,33.1
"1950","D3",609,"rm","2015-05-13",2015,133,114.42,NA,NA,TRUE,2,11.61,33.1
"1951","D3",613,"ro","2015-05-13",2015,133,119.61,NA,NA,TRUE,4,119.61,72.5
"1952","D3",613,"ro","2015-05-13",2015,133,119.61,NA,NA,TRUE,5,44.13,72.5
"1953","D3",618,"rm","2015-05-13",2015,133,115.28,NA,NA,TRUE,1,115.28,29.4
"1954","D3",618,"rm","2015-05-13",2015,133,115.28,NA,NA,TRUE,2,20.63,29.4
"1955","D4",262,"rm","2015-05-13",2015,133,65.93,NA,NA,TRUE,2,65.93,14.2
"1956","D4",262,"rm","2015-05-13",2015,133,65.93,NA,NA,TRUE,3,27.06,14.2
"1957","D4",633,"rm","2015-05-13",2015,133,128.17,NA,NA,TRUE,4,128.17,24.2
"1958","D4",633,"rm","2015-05-13",2015,133,128.17,NA,NA,TRUE,5,75.38,24.2
"1959","D4",834,"beech","2015-05-13",2015,133,64.54,NA,NA,TRUE,1,64.54,13.9
"1960","D4",834,"beech","2015-05-13",2015,133,64.54,NA,NA,TRUE,2,50.77,13.9
"1961","D5",208,"beech","2015-05-13",2015,133,86.59,NA,NA,TRUE,2,37.52,NA
"1962","D5",261,"hem","2015-05-13",2015,133,75.52,NA,NA,TRUE,2,13.46,NA
"1963","D5",654,"ro","2015-05-13",2015,133,81.29,NA,NA,TRUE,2,13.14,NA
"1964","D5",835,"hem","2015-05-13",2015,133,58.74,NA,NA,TRUE,1,58.74,12.6
"1965","D5",835,"hem","2015-05-13",2015,133,58.74,NA,NA,TRUE,2,44.99,12.6
"1966","D5",890,"hem","2015-05-13",2015,133,30.64,30.64,11.54,FALSE,1,30.64,11.7
"1967","E1",209,"hem","2015-05-13",2015,133,60.55,NA,NA,TRUE,2,22.39,NA
"1968","E1",677,"hem","2015-05-13",2015,133,85.66,NA,NA,TRUE,2,85.66,29.9
"1969","E1",677,"hem","2015-05-13",2015,133,85.66,NA,NA,TRUE,3,37.96,29.9
"1970","E1",678,"hem","2015-05-13",2015,133,81.95,NA,NA,TRUE,1,81.95,17.3
"1971","E1",679,"rm","2015-05-13",2015,133,113.52,NA,NA,TRUE,1,113.52,46.8
"1972","E1",679,"rm","2015-05-13",2015,133,113.52,NA,NA,TRUE,2,27.99,46.8
"1973","E1",686,"rm","2015-05-13",2015,133,110.81,NA,NA,TRUE,2,110.81,45.1
"1974","E1",686,"rm","2015-05-13",2015,133,110.81,NA,NA,TRUE,3,37.25,45.1
"1975","E1",727,"yb","2015-05-13",2015,133,67.67,NA,NA,TRUE,2,17.02,NA
"1976","E2",710,"ro","2015-05-13",2015,133,133.52,NA,NA,TRUE,2,133.52,40.2
"1977","E2",710,"ro","2015-05-13",2015,133,133.52,NA,NA,TRUE,3,52.05,40.2
"1978","E2",720,"rm","2015-05-13",2015,133,71.51,NA,NA,TRUE,1,71.51,14.3
"1979","E2",720,"rm","2015-05-13",2015,133,71.51,NA,NA,TRUE,2,15.01,14.3
"1980","E2",726,"rp","2015-05-13",2015,133,103.1,NA,NA,TRUE,1,103.1,34.8
"1981","E2",726,"rp","2015-05-13",2015,133,103.1,NA,NA,TRUE,2,16.37,34.8
"1982","E3",205,"rm","2015-05-13",2015,133,44.25,NA,NA,TRUE,1,44.25,11.1
"1983","E3",205,"rm","2015-05-13",2015,133,44.25,NA,NA,TRUE,2,22.84,11.1
"1984","E3",738,"rm","2015-05-13",2015,133,50.9,NA,NA,TRUE,2,10.47,NA
"1985","E3",764,"ro","2015-05-13",2015,133,85.69,NA,NA,TRUE,3,16.83,NA
"1986","E3",768,"rm","2015-05-13",2015,133,65.2,NA,NA,TRUE,1,65.2,16.8
"1987","E3",768,"rm","2015-05-13",2015,133,65.2,NA,NA,TRUE,2,17.69,16.8
"1988","E3",769,"ro","2015-05-13",2015,133,131.77,NA,NA,TRUE,2,131.77,46.2
"1989","E3",769,"ro","2015-05-13",2015,133,131.77,NA,NA,TRUE,3,22.95,46.2
"1990","E3",896,"hem","2015-05-13",2015,133,12.39,NA,NA,TRUE,1,12.39,10.6
"1991","E4",810,"rm","2015-05-13",2015,133,113.52,NA,NA,TRUE,1,113.52,25.5
"1992","E4",810,"rm","2015-05-13",2015,133,113.52,NA,NA,TRUE,2,10.54,25.5
"1993","E4",824,NA,NA,2015,133,NA,NA,NA,NA,NA,NA,18.8
"1994","E4",853,"ro","2015-05-13",2015,133,147.98,NA,NA,TRUE,3,39.19,NA
"1995","E5",877,"rm","2015-05-13",2015,133,124.18,NA,NA,TRUE,1,124.18,22.5
"1996","E5",877,"rm","2015-05-13",2015,133,124.18,NA,NA,TRUE,2,81.17,22.5
"1997","E5",889,"hem","2015-05-13",2015,133,121.91,NA,NA,TRUE,3,10.13,NA
"1998","E5",905,"hem","2015-05-13",2015,133,121.64,NA,NA,TRUE,1,121.64,23.3
"1999","E5",905,"hem","2015-05-13",2015,133,121.64,NA,NA,TRUE,2,18.55,23.3
"2000","E5",909,"rm","2015-05-13",2015,133,116.7,NA,NA,TRUE,1,116.7,21.1
"2001","E5",909,"rm","2015-05-13",2015,133,116.7,NA,NA,TRUE,2,17.97,21.1
"2002","E5",911,"hem","2015-05-13",2015,133,129.72,NA,NA,TRUE,2,13.17,NA
"2003","F1",202,"hem","2015-05-13",2015,133,35.6,35.6,13.97,FALSE,2,35.6,14.05
"2004","F1",210,"hem","2015-05-13",2015,133,54.07,NA,NA,TRUE,1,54.07,11.8
"2005","F1",235,"hem","2015-05-13",2015,133,56.42,NA,NA,TRUE,1,56.42,12.5
"2006","F1",235,"hem","2015-05-13",2015,133,56.42,NA,NA,TRUE,2,8.42,12.5
"2007","F1",929,"rp","2015-05-13",2015,133,104.14,NA,NA,TRUE,2,104.14,38.6
"2008","F1",930,"hem","2015-05-13",2015,133,83.6,NA,NA,TRUE,2,83.6,60.8
"2009","F1",937,"rm","2015-05-13",2015,133,90.37,NA,NA,TRUE,4,90.37,33.6
"2010","F2",977,"rm","2015-05-13",2015,133,112.92,NA,NA,TRUE,1,112.92,19.4
"2011","F2",977,"rm","2015-05-13",2015,133,112.92,NA,NA,TRUE,2,27.31,19.4
"2012","F2",982,"rm","2015-05-13",2015,133,109.49,NA,NA,TRUE,3,31.19,NA
"2013","F2",985,"yb","2015-05-13",2015,133,71.57,NA,NA,TRUE,1,71.57,17.1
"2014","F2",985,"yb","2015-05-13",2015,133,71.57,NA,NA,TRUE,2,18.62,17.1
"2015","F2",992,"ro","2015-05-13",2015,133,94.3,NA,NA,TRUE,2,94.3,36
"2016","F2",992,"ro","2015-05-13",2015,133,94.3,NA,NA,TRUE,3,70.71,36
"2017","F2",993,"bb","2015-05-13",2015,133,73.69,NA,NA,TRUE,2,18.46,NA
"2018","F3",8,"ro","2015-05-13",2015,133,130.66,NA,NA,TRUE,6,45.06,NA
"2019","F3",11,"wp","2015-05-13",2015,133,107.5,NA,NA,TRUE,2,107.5,24.9
"2020","F3",11,"wp","2015-05-13",2015,133,107.5,NA,NA,TRUE,3,28.78,24.9
"2021","F3",535,"hem","2015-05-13",2015,133,30.67,31.01,16.72,FALSE,2,30.67,NA
"2022","F4",35,"ro","2015-05-13",2015,133,69.17,NA,NA,TRUE,4,23.51,NA
"2023","F4",48,NA,NA,2015,133,NA,NA,NA,NA,NA,NA,13.9
"2024","F4",73,"wp","2015-05-13",2015,133,102.65,NA,NA,TRUE,4,36.54,NA
"2025","F4",735,"ash","2015-05-13",2015,133,141.49,NA,NA,TRUE,2,33.81,NA
"2026","F5",76,"wp","2015-05-13",2015,133,133.48,NA,NA,TRUE,2,133.48,46.1
"2027","F5",76,"wp","2015-05-13",2015,133,133.48,NA,NA,TRUE,3,33.69,46.1
"2028","F5",99,"hem","2015-05-13",2015,133,100.49,NA,NA,TRUE,2,100.49,30.4
"2029","F5",99,"hem","2015-05-13",2015,133,100.49,NA,NA,TRUE,3,44.18,30.4
"2030","F5",117,"wp","2015-05-13",2015,133,73.29,NA,NA,TRUE,4,73.29,49.2
"2031","G1",152,"rp","2015-05-13",2015,133,114.37,NA,NA,TRUE,1,114.37,42.5
"2032","G1",152,"rp","2015-05-13",2015,133,114.37,NA,NA,TRUE,2,12.53,42.5
"2033","G1",168,"rp","2015-05-13",2015,133,112.89,NA,NA,TRUE,2,5.4,NA
"2034","G1",175,"ro","2015-05-13",2015,133,108.51,NA,NA,TRUE,2,108.51,32.4
"2035","G1",175,"ro","2015-05-13",2015,133,108.51,NA,NA,TRUE,3,54.55,32.4
"2036","G1",176,"rm","2015-05-13",2015,133,122.91,NA,NA,TRUE,2,122.91,20.3
"2037","G1",176,"rm","2015-05-13",2015,133,122.91,NA,NA,TRUE,3,37.61,20.3
"2038","G1",211,"beech","2015-05-13",2015,133,68.53,NA,NA,TRUE,1,68.53,12.4
"2039","G1",211,"beech","2015-05-13",2015,133,68.53,NA,NA,TRUE,2,30.44,12.4
"2040","G1",898,"hem","2015-05-13",2015,133,13.49,13.49,10.63,FALSE,1,13.49,10.7
"2041","G2",204,"hem","2015-05-13",2015,133,28.02,28.02,45.03,FALSE,2,28.02,44.6
"2042","G2",206,"cherry","2015-05-13",2015,133,108.08,NA,NA,TRUE,1,108.08,52
"2043","G2",206,"cherry","2015-05-13",2015,133,108.08,NA,NA,TRUE,2,29.11,52
"2044","G2",209,"hem","2015-05-13",2015,133,103.97,NA,NA,TRUE,1,103.97,31.5
"2045","G2",209,"hem","2015-05-13",2015,133,103.97,NA,NA,TRUE,2,17.85,31.5
"2046","G2",210,"hem","2015-05-13",2015,133,16.2,17.85,49.43,FALSE,3,16.2,NA
"2047","G2",211,"ro","2015-05-13",2015,133,66.77,NA,NA,TRUE,2,66.77,31.7
"2048","G2",211,"ro","2015-05-13",2015,133,66.77,NA,NA,TRUE,3,31.95,31.7
"2049","G2",214,"hem","2015-05-13",2015,133,132.95,NA,NA,TRUE,2,56.19,NA
"2050","G4",256,"bb","2015-05-13",2015,133,121.98,NA,NA,TRUE,1,121.98,20.6
"2051","G4",256,"bb","2015-05-13",2015,133,121.98,NA,NA,TRUE,2,35.35,20.6
"2052","G4",257,"ro","2015-05-13",2015,133,117.77,NA,NA,TRUE,1,117.77,37.7
"2053","G4",257,"ro","2015-05-13",2015,133,117.77,NA,NA,TRUE,2,24.28,37.7
"2054","G5",203,"hem","2015-05-13",2015,133,9.73,NA,NA,TRUE,1,9.73,9.7
"2055","G5",266,"rm","2015-05-13",2015,133,80.15,NA,NA,TRUE,1,80.15,17
"2056","G5",266,"rm","2015-05-13",2015,133,80.15,NA,NA,TRUE,2,10.04,17
"2057","G5",269,"hem","2015-05-13",2015,133,104.24,NA,NA,TRUE,2,104.24,28
"2058","G5",269,"hem","2015-05-13",2015,133,104.24,NA,NA,TRUE,3,48.48,28
"2059","G5",271,"bb","2015-05-13",2015,133,121,NA,NA,TRUE,2,24.54,NA
"2060","G5",272,"hem","2015-05-13",2015,133,86.91,NA,NA,TRUE,2,11.71,NA
"2061","G5",285,"wp","2015-05-13",2015,133,102.24,NA,NA,TRUE,1,102.24,28
"2062","G5",285,"wp","2015-05-13",2015,133,102.24,NA,NA,TRUE,2,20,28
"2063","G5",295,"ro","2015-05-13",2015,133,120.86,NA,NA,TRUE,2,14.84,NA
"2064","G5",597,"bb","2015-05-13",2015,133,86.63,NA,NA,TRUE,1,86.63,13.1
"2065","G5",597,"bb","2015-05-13",2015,133,86.63,NA,NA,TRUE,2,21.88,13.1
